time,freq,dur,vel,name,hand
3.125003,587.329536,0.208334,0.708661,D5,right
3.333336,46.249303,0.208334,0.708661,F#1,left
3.333336,739.988845,0.208334,0.708661,F#5,right
3.541670,92.498606,0.208334,0.708661,F#2,left
3.541670,987.766603,0.104167,0.708661,B5,right
3.750003,46.249303,0.208334,0.708661,F#1,left
3.750003,1174.659072,0.208334,0.708661,D6,right
3.958337,92.498606,0.208334,0.708661,F#2,left
3.958337,1479.977691,0.104167,0.708661,F#6,right
4.166670,46.249303,0.208334,0.708661,F#1,left
4.166670,1479.977691,0.208334,0.708661,F#6,right
4.375004,46.249303,0.208334,0.708661,F#1,left
4.375004,92.498606,0.208334,0.708661,F#2,left
4.375004,1108.730524,0.104167,0.708661,C#6,right
4.583337,46.249303,0.416667,0.708661,F#1,left
4.583337,92.498606,0.416667,0.708661,F#2,left
4.583337,932.327523,0.208334,0.708661,A#5,right
5.000004,30.867706,0.208334,0.787402,B0,left
5.208337,30.867706,0.104167,0.787402,B0,left
5.208337,554.365262,0.104167,0.787402,C#5,right
5.312504,69.295658,0.208334,0.787402,C#2,left
5.416671,554.365262,0.208334,0.787402,C#5,right
5.520838,69.295658,0.104167,0.787402,C#2,left
5.625005,61.735413,0.104167,0.787402,B1,left
5.625005,493.883301,0.208334,0.787402,B4,right
5.833338,69.295658,0.208334,0.787402,C#2,left
5.833338,554.365262,0.208334,0.787402,C#5,right
6.041671,69.295658,0.104167,0.787402,C#2,left
6.041671,554.365262,0.208334,0.787402,C#5,right
6.145838,69.295658,0.104167,0.787402,C#2,left
6.250005,61.735413,0.208334,0.787402,B1,left
6.250005,739.988845,0.208334,0.787402,F#5,right
6.458339,46.249303,0.208334,0.787402,F#1,left
6.458339,554.365262,0.208334,0.787402,C#5,right
6.666672,61.735413,0.208334,0.787402,B1,left
6.875006,69.295658,0.104167,0.787402,C#2,left
6.875006,554.365262,0.208334,0.787402,C#5,right
6.979172,69.295658,0.104167,0.787402,C#2,left
7.083339,69.295658,0.208334,0.787402,C#2,left
7.291672,61.735413,0.208334,0.787402,B1,left
7.291672,493.883301,0.208334,0.787402,B4,right
7.500006,61.735413,0.104167,0.787402,B1,left
7.500006,493.883301,0.208334,0.787402,B4,right
7.604173,69.295658,0.104167,0.787402,C#2,left
7.708340,69.295658,0.104167,0.787402,C#2,left
7.708340,554.365262,0.104167,0.787402,C#5,right
7.812506,69.295658,0.104167,0.787402,C#2,left
7.812506,554.365262,0.104167,0.787402,C#5,right
7.916673,61.735413,0.208334,0.787402,B1,left
7.916673,554.365262,0.104167,0.787402,C#5,right
8.125006,46.249303,0.208334,0.787402,F#1,left
8.125006,554.365262,0.104167,0.787402,C#5,right
8.333340,30.867706,0.208334,0.787402,B0,left
8.541674,69.295658,0.104167,0.787402,C#2,left
8.541674,554.365262,0.104167,0.787402,C#5,right
8.750007,69.295658,0.208334,0.787402,C#2,left
8.750007,554.365262,0.208334,0.787402,C#5,right
8.958340,61.735413,0.104167,0.787402,B1,left
8.958340,493.883301,0.104167,0.787402,B4,right
9.062507,493.883301,0.104167,0.787402,B4,right
9.166674,61.735413,0.208334,0.787402,B1,left
9.166674,554.365262,0.208334,0.787402,C#5,right
9.375008,69.295658,0.104167,0.787402,C#2,left
9.375008,554.365262,0.208334,0.787402,C#5,right
9.479174,69.295658,0.104167,0.787402,C#2,left
9.583341,61.735413,0.208334,0.787402,B1,left
9.583341,739.988845,0.208334,0.787402,F#5,right
9.791674,46.249303,0.208334,0.787402,F#1,left
9.791674,554.365262,0.208334,0.787402,C#5,right
10.000008,69.295658,0.104167,0.787402,C#2,left
10.208342,73.416192,0.208334,0.787402,D2,left
10.208342,554.365262,0.208334,0.787402,C#5,right
10.416675,69.295658,0.104167,0.787402,C#2,left
10.625008,73.416192,0.208334,0.787402,D2,left
10.625008,493.883301,0.208334,0.787402,B4,right
11.041676,69.295658,0.104167,0.787402,C#2,left
11.041676,554.365262,0.208334,0.787402,C#5,right
11.250009,34.647829,0.416667,0.787402,C#1,left
11.250009,69.295658,0.416667,0.787402,C#2,left
11.250009,369.994423,0.208334,0.787402,F#4,right
11.458343,369.994423,0.208334,0.787402,F#4,right
