time,freq,dur,vel,name,hand
14.683202,174.614116,0.193007,0.511811,F3,left
14.683202,415.304698,0.255944,0.566929,G#4,right
0.138461,69.295658,0.532867,0.559055,C#2,left
0.138461,261.625565,0.285314,0.598425,C4,right
0.138461,349.228231,0.249650,0.606299,F4,right
0.388112,349.228231,0.283216,0.535433,F4,right
0.423776,261.625565,0.279021,0.503937,C4,right
0.639860,415.304698,0.094406,0.590551,G#4,right
0.734265,69.295658,0.065035,0.519685,C#2,left
0.734265,415.304698,0.704894,0.559055,G#4,right
0.864335,138.591315,0.287412,0.543307,C#3,left
1.086712,69.295658,0.065035,0.527559,C#2,left
1.183216,311.126984,0.130070,0.551181,D#4,right
1.313285,138.591315,0.157342,0.543307,C#3,left
1.439159,415.304698,0.289510,0.590551,G#4,right
1.632166,69.295658,0.127972,0.535433,C#2,left
1.632166,466.163762,0.255944,0.582677,A#4,right
1.760138,138.591315,0.094406,0.551181,C#3,left
1.888110,415.304698,0.159440,0.574803,G#4,right
1.982515,69.295658,0.513985,0.535433,C#2,left
1.982515,261.625565,0.258042,0.590551,C4,right
1.982515,349.228231,0.258042,0.598425,F4,right
2.240557,261.625565,0.350349,0.503937,C4,right
2.240557,349.228231,0.287412,0.543307,F4,right
2.465032,415.304698,0.125874,0.590551,G#4,right
2.590906,69.295658,0.065035,0.511811,C#2,left
2.590906,415.304698,0.127972,0.551181,G#4,right
2.687410,138.591315,0.352447,0.535433,C#3,left
2.718878,415.304698,0.193007,0.551181,G#4,right
2.911885,69.295658,0.096503,0.527559,C#2,left
2.911885,415.304698,0.350349,0.551181,G#4,right
3.039857,311.126984,0.127972,0.551181,D#4,right
3.167829,138.591315,0.155245,0.559055,C#3,left
3.262234,415.304698,0.440559,0.582677,G#4,right
3.478318,69.295658,0.127972,0.527559,C#2,left
3.478318,466.163762,0.255944,0.582677,A#4,right
3.606290,138.591315,0.127972,0.551181,C#3,left
3.702793,415.304698,0.606293,0.574803,G#4,right
3.828668,65.406391,0.258042,0.551181,C2,left
3.828668,130.812783,0.258042,0.574803,C3,left
3.828668,233.081881,0.127972,0.566929,A#3,left
3.828668,329.627557,0.258042,0.598425,E4,right
4.053143,233.081881,0.255944,0.527559,A#3,left
4.086709,65.406391,0.222377,0.456693,C2,left
4.086709,130.812783,0.222377,0.503937,C3,left
4.086709,329.627557,0.253846,0.519685,E4,right
4.309087,415.304698,0.130070,0.582677,G#4,right
4.407688,65.406391,0.096503,0.496063,C2,left
4.439156,415.304698,0.327272,0.535433,G#4,right
4.537758,130.812783,0.098601,0.551181,C3,left
4.766429,65.406391,0.098601,0.527559,C2,left
4.766429,415.304698,0.352447,0.551181,G#4,right
4.896499,311.126984,0.159440,0.559055,D#4,right
4.990904,130.812783,0.127972,0.543307,C3,left
5.118876,415.304698,0.480419,0.574803,G#4,right
5.343351,65.406391,0.096503,0.519685,C2,left
5.343351,466.163762,0.289510,0.574803,A#4,right
5.439855,130.812783,0.127972,0.551181,C3,left
5.599295,415.304698,0.193007,0.566929,G#4,right
5.695799,87.307058,0.255944,0.496063,F2,left
5.695799,261.625565,0.702797,0.566929,C4,right
5.695799,311.126984,0.287412,0.551181,D#4,right
5.695799,391.995436,0.031468,0.551181,G4,right
5.727267,174.614116,0.033566,0.503937,F3,left
5.951742,87.307058,0.350349,0.535433,F2,left
5.951742,174.614116,0.287412,0.511811,F3,left
5.983211,311.126984,0.448951,0.503937,D#4,right
6.176218,415.304698,0.125874,0.574803,G#4,right
6.302092,87.307058,0.161538,0.519685,F2,left
6.302092,415.304698,0.096503,0.551181,G#4,right
6.398595,174.614116,0.255944,0.511811,F3,left
6.398595,415.304698,0.255944,0.535433,G#4,right
6.528665,466.163762,0.253846,0.559055,A#4,right
6.623070,87.307058,0.159440,0.527559,F2,left
6.623070,523.251131,0.159440,0.551181,C5,right
6.654539,261.625565,0.096503,0.511811,C4,right
6.751042,554.365262,0.289510,0.527559,C#5,right
6.847546,174.614116,0.224475,0.511811,F3,left
6.975517,523.251131,0.289510,0.519685,C5,right
7.197895,87.307058,0.130070,0.519685,F2,left
7.197895,466.163762,0.161538,0.574803,A#4,right
7.327965,174.614116,0.220280,0.511811,F3,left
7.327965,415.304698,0.287412,0.559055,G#4,right
